Price,close,sma_s,sma_l,position,ret,strat_ret
Ticker,AAPL,,,,,
date,,,,,,
2017-02-07,30.345136642456055,28.99848804473877,27.15890827178955,1.0,0.009517565105404246,0.009517565105404246
2017-02-08,30.46279525756836,29.232888412475585,27.252345199584962,1.0,0.0038773466898049946,0.0038773466898049946
2017-02-09,30.682924270629883,29.487917327880858,27.351199951171875,1.0,0.007226159359319917,0.007226159359319917
2017-02-10,30.613405227661133,29.735762786865234,27.449171867370605,1.0,-0.0022657241648670334,-0.0022657241648670334
2017-02-13,30.884502410888672,30.018101692199707,27.556903114318846,1.0,0.008855505658762475,0.008855505658762475
2017-02-14,31.28536605834961,30.34698657989502,27.67740417480469,1.0,0.012979443286080139,0.012979443286080139
2017-02-15,31.398906707763672,30.5165002822876,27.798284149169923,1.0,0.003629193572557199,0.003629193572557199
2017-02-16,31.361825942993164,30.68738136291504,27.922067756652833,1.0,-0.0011809571943260933,-0.0011809571943260933
2017-02-17,31.447551727294922,30.854146194458007,28.04369010925293,1.0,0.0027334436603780876,0.0027334436603780876
2017-02-21,31.67463493347168,31.015704917907716,28.164870834350587,1.0,0.007221013837451107,0.007221013837451107
2017-02-22,31.769638061523438,31.158155059814455,28.28292205810547,1.0,0.002999344057202258,0.002999344057202258
2017-02-23,31.635251998901367,31.275400733947755,28.389841651916505,1.0,-0.004230015537533882,-0.004230015537533882
2017-02-24,31.665369033813477,31.373645210266112,28.50036277770996,1.0,0.0009520086931236182,0.0009520086931236182
2017-02-27,31.727930068969727,31.485097694396973,28.603414306640627,1.0,0.0019756925962064464,0.0019756925962064464
2017-02-28,31.741838455200195,31.570831298828125,28.7067440032959,1.0,0.0004383641227219126,0.0004383641227219126
2017-03-01,32.39061737060547,31.68135643005371,28.82014217376709,1.0,0.020439235626535934,0.020439235626535934
2017-03-02,32.198299407958984,31.76129570007324,28.92900203704834,1.0,-0.005937459000735612,-0.005937459000735612
2017-03-03,32.3882942199707,31.863942527770995,29.0385701751709,1.0,0.0059007716402796895,0.0059007716402796895
2017-03-06,32.28634262084961,31.947821617126465,29.14466911315918,1.0,-0.00314779155792122,-0.00314779155792122
2017-03-07,32.32804870605469,32.013162994384764,29.251094398498534,1.0,0.001291756260374477,0.001291756260374477
2017-03-08,32.20756530761719,32.05695571899414,29.358663177490236,1.0,-0.0037268998055838276,-0.0037268998055838276
2017-03-09,32.1334228515625,32.10677280426025,29.463687782287597,1.0,-0.0023020198933556557,-0.0023020198933556557
2017-03-10,32.24000930786133,32.164236831665036,29.567429656982423,1.0,0.0033169966608037615,0.0033169966608037615
2017-03-13,32.2538948059082,32.21683330535889,29.673756141662597,1.0,0.0004306915024212543,0.0004306915024212543
2017-03-14,32.20525360107422,32.263174819946286,29.77924819946289,1.0,-0.0015080722848105355,-0.0015080722848105355
2017-03-15,32.54586410522461,32.278699493408205,29.895751304626465,1.0,0.010576240397592418,0.010576240397592418
2017-03-16,32.59916305541992,32.3187858581543,30.01179790496826,1.0,0.0016376566319760144,0.0016376566319760144
2017-03-17,32.43695831298828,32.323652267456055,30.12520034790039,1.0,-0.004975733338794197,-0.004975733338794197
2017-03-20,32.7775764465332,32.372775650024415,30.242692756652833,1.0,0.010500927067768062,0.010500927067768062
2017-03-21,32.40219497680664,32.38019027709961,30.346679039001465,1.0,-0.011452386369653844,-0.011452386369653844
2017-03-22,32.7682991027832,32.43626365661621,30.453004150390626,1.0,0.011298744614018252,0.011298744614018252
2017-03-23,32.65245819091797,32.488167190551756,30.556458778381348,1.0,-0.003535151809432646,-0.003535151809432646
2017-03-24,32.58756637573242,32.522922897338866,30.655662384033203,1.0,-0.001987348542217715,-0.001987348542217715
2017-03-27,32.64318084716797,32.561851501464844,30.758285369873047,1.0,0.001706616284085749,0.001706616284085749
2017-03-28,33.31977462768555,32.67330360412598,30.875409202575682,1.0,0.020726956226641002,0.020726956226641002
2017-03-29,33.3939208984375,32.75810928344727,30.989586334228516,1.0,0.002225293285457619,0.002225293285457619
2017-03-30,33.34989547729492,32.83318252563477,31.102929191589354,1.0,-0.001318366336090726,-0.001318366336090726
2017-03-31,33.287330627441406,32.91821975708008,31.215989608764648,1.0,-0.001876013371499452,-0.001876013371499452
2017-04-03,33.29659652709961,32.97012176513672,31.32822025299072,1.0,0.0002783611507306549,0.0002783611507306549
2017-04-04,33.54452896118164,33.084355163574216,31.445040435791014,1.0,0.0074461794880520404,0.0074461794880520404
2017-04-05,33.37074661254883,33.14459991455078,31.55889247894287,1.0,-0.005180646561885438,-0.005180646561885438
2017-04-06,33.287330627441406,33.20808715820313,31.662263259887695,1.0,-0.002499673923269441,-0.002499673923269441
2017-04-07,33.21318817138672,33.27064933776855,31.763874320983888,1.0,-0.0022273476021403837,-0.0022273476021403837
2017-04-10,33.173797607421875,33.32371101379395,31.864651260375975,1.0,-0.0011859916537244608,-0.0011859916537244608
2017-04-11,32.81696319580078,33.27342987060547,31.959768257141114,1.0,-0.010756513795733169,-0.010756513795733169
2017-04-12,32.856353759765625,33.21967315673828,32.05696498870849,1.0,0.0012003110625995461,0.0012003110625995461
2017-04-13,32.68257141113281,33.15294075012207,32.11654102325439,1.0,-0.005289155026253045,-0.005289155026253045
2017-04-17,32.863304138183594,33.11053810119629,32.18074680328369,1.0,0.00552994208372537,0.00552994208372537
2017-04-18,32.71732711791992,33.05261116027832,32.239495277404785,1.0,-0.004441945936107583,-0.004441945936107583
2017-04-19,32.596832275390625,32.95784149169922,32.29025096893311,1.0,-0.0036829060667152858,-0.0036829060667152858
2017-04-20,33.0046501159668,32.92123184204102,32.34344123840332,1.0,0.012510965394758822,0.012510965394758822
2017-04-21,32.96525955200195,32.88902473449707,32.39349052429199,1.0,-0.0011934852763607617,-0.0011934852763607617
2017-04-24,33.28269958496094,32.89597587585449,32.445486030578614,1.0,0.0096295323401967,0.0096295323401967
2017-04-25,33.488914489746094,32.92748756408692,32.50299621582031,1.0,0.006195858730111414,0.006195858730111414
2017-04-26,33.29195785522461,32.9749870300293,32.55114532470703,1.0,-0.0058812486914674444,-0.0058812486914674444
2017-04-27,33.31745529174805,33.02109718322754,32.591787109375,1.0,0.0007658737474773858,0.0007658737474773858
2017-04-28,33.28501510620117,33.08134155273437,32.62950927734375,1.0,-0.0009736693652864226,-0.0009736693652864226
2017-05-01,33.96392059326172,33.191403198242185,32.681551170349124,1.0,0.020396730627713078,0.020396730627713078
2017-05-02,34.17942428588867,33.33761291503906,32.736188621520995,1.0,0.00634507703653342,0.00634507703653342
2017-05-03,34.075138092041016,33.4854434967041,32.784198684692385,1.0,-0.0030511395679274633,-0.0030511395679274633
2017-05-04,33.952327728271484,33.58021125793457,32.827852478027346,1.0,-0.0036041046535983945,-0.0036041046535983945
2017-05-05,34.51539611816406,33.735224914550784,32.8854553604126,1.0,0.016584087971786454,0.016584087971786454
2017-05-08,35.45380401611328,33.952335357666016,32.96122406005859,1.0,0.02718809584964821,0.02718809584964821
2017-05-09,35.680885314941406,34.171532440185544,33.04028316497803,1.0,0.006404991089952405,0.006404991089952405
2017-05-10,35.51174545288086,34.39351119995117,33.11568130493164,1.0,-0.004740349365426777,-0.004740349365426777
2017-05-11,35.81884765625,34.643650436401366,33.184245910644535,1.0,0.008647905065005013,0.008647905065005013
2017-05-12,36.31908416748047,34.9470573425293,33.26666160583496,1.0,0.013965734353913017,0.013965734353913017
2017-05-15,36.22602844238281,35.1732681274414,33.3434162902832,1.0,-0.0025621715753773033,-0.0025621715753773033
2017-05-16,36.172508239746094,35.372576522827146,33.421139602661135,1.0,-0.0014773963621720343,-0.0014773963621720343
2017-05-17,34.95799255371094,35.46086196899414,33.473738479614255,1.0,-0.03357565579874977,-0.03357565579874977
2017-05-18,35.49078369140625,35.61470756530762,33.53940284729004,1.0,0.015240896252172176,0.015240896252172176
2017-05-19,35.61177444458008,35.72434539794922,33.60896987915039,1.0,0.0034090752750304265,0.0034090752750304265
2017-05-22,35.82815933227539,35.76178092956543,33.68073287963867,1.0,0.006076217517103855,0.006076217517103855
2017-05-23,35.78396224975586,35.772088623046876,33.751334228515624,1.0,-0.0012335850722791086,-0.0012335850722791086
2017-05-24,35.67692947387695,35.78860702514648,33.82076774597168,1.0,-0.0029910822935668158,-0.0029910822935668158
2017-05-25,35.80024337768555,35.78674659729004,33.8858553314209,1.0,0.0034564046185332487,0.0034564046185332487
2017-05-26,35.739749908447266,35.72881317138672,33.94866706848145,1.0,-0.0016897502232062767,-0.0016897502232062767
2017-05-30,35.75370407104492,35.68158073425293,34.01500198364258,1.0,0.0003904381713191185,0.0003904381713191185
2017-05-31,35.541988372802734,35.61852874755859,34.07029022216797,1.0,-0.005921503904084857,-0.005921503904084857
2017-06-01,35.639705657958984,35.6867000579834,34.13504043579101,1.0,0.0027493477329203486,0.0027493477329203486
2017-06-02,36.1678466796875,35.75440635681152,34.203031387329105,1.0,0.014818894039058117,0.014818894039058117
2017-06-05,35.814205169677734,35.774649429321286,34.266266326904294,1.0,-0.009777787246824876,-0.009777787246824876
2017-06-06,35.9351806640625,35.7853515625,34.3332186126709,1.0,0.0033778634430561283,0.0033778634430561283
2017-06-07,36.14924621582031,35.82187995910645,34.40333992004395,1.0,0.005956991110160015,0.005956991110160015
2017-06-08,36.060829162597656,35.860269927978514,34.45816101074219,1.0,-0.0024458892640467633,-0.0024458892640467633
2017-06-09,34.66250228881836,35.7464958190918,34.4835326385498,1.0,-0.038776891886602605,-0.038776891886602605
2017-06-12,33.8342170715332,35.55594253540039,34.49321907043457,1.0,-0.023895713309548094,-0.023895713309548094
2017-06-13,34.106441497802734,35.39121627807617,34.5096012878418,1.0,0.008045831995875163,0.008045831995875163
2017-06-14,33.77372360229492,35.21438980102539,34.5191438293457,1.0,-0.009755280260746235,-0.009755280260746235
2017-06-15,33.57131576538086,35.00755081176758,34.51967956542969,1.0,-0.00599305659327154,-0.00599305659327154
2017-06-16,33.101322174072266,34.70089836120606,34.51429107666016,1.0,-0.013999856144847778,-0.013999856144847778
2017-06-19,34.04827880859375,34.524305725097655,34.529510040283206,1.0,0.0286078190333805,0.0286078190333805
2017-06-20,33.73881912231445,34.304669570922854,34.540022659301755,0.0,-0.0090888496308128,-0.00025
2017-06-21,33.93892288208008,34.08363723754883,34.55532516479492,0.0,0.005930965130705346,0.0
2017-06-22,33.88307571411133,33.865861892700195,34.57664741516113,0.0,-0.0016455197521380027,-0.0
2017-06-23,34.03430938720703,33.803042602539065,34.60020652770996,0.0,0.0044633986114996915,0.0
2017-06-26,33.927284240722656,33.81234931945801,34.62510078430176,0.0,-0.003144625185919181,-0.0
2017-06-27,33.44099807739258,33.745804977416995,34.636654663085935,0.0,-0.014333188588858348,-0.0
2017-06-28,33.92961120605469,33.76139373779297,34.660900344848635,0.0,0.014611200524915935,0.0
2017-06-29,33.429378509521484,33.74720001220703,34.67755126953125,0.0,-0.014743248706720724,-0.0
2017-06-30,33.50849533081055,33.78791732788086,34.687628173828124,0.0,0.002366685377250599,0.0
2017-07-03,33.38749694824219,33.721839141845706,34.69607292175293,0.0,-0.0036109763023917107,-0.0
2017-07-05,33.52477264404297,33.70043449401855,34.70091438293457,0.0,0.0041115899168358006,0.0
2017-07-06,33.20835494995117,33.62737770080567,34.695303192138674,0.0,-0.009438324830758238,-0.0
2017-07-07,33.545711517333984,33.59364128112793,34.70037826538086,0.0,0.010158785880578725,0.0
2017-07-10,33.75046157836914,33.56525650024414,34.70903839111328,0.0,0.006103613599889091,0.0
2017-07-11,33.85982131958008,33.55851020812988,34.72053451538086,0.0,0.0032402443136074766,0.0
2017-07-12,33.90867614746094,33.60527801513672,34.719429626464844,0.0,0.0014428554545444783,0.0
2017-07-13,34.38098907470703,33.65041580200195,34.72346092224121,0.0,0.013928969836277671,0.0
2017-07-14,34.67646026611328,33.77512397766113,34.735487365722655,0.0,0.008594028251025954,0.0
2017-07-17,34.79745864868164,33.90402030944824,34.75238998413086,0.0,0.0034893521899235225,0.0
2017-07-18,34.91844177246094,34.05711479187012,34.7604508972168,0.0,0.003476780445398342,0.0
2017-07-19,35.13716125488281,34.2183536529541,34.754118041992186,0.0,0.006263724018589212,0.0
2017-07-20,34.97894287109375,34.39541244506836,34.740079193115236,0.0,-0.004502878950332856,-0.0
2017-07-21,34.9626579284668,34.53710708618164,34.72909744262695,0.0,-0.00046556417347909385,-0.0
2017-07-24,35.38610076904297,34.70067100524902,34.72044250488281,0.0,0.012111288605189285,0.0
2017-07-25,35.537322998046875,34.868421173095705,34.70480728149414,0.0,0.004273492295489012,0.0
2017-07-26,35.704864501953125,35.04804000854492,34.694384002685545,1.0,0.004714522360490081,0.004464522360490081
2017-07-27,35.030113220214844,35.112952423095706,34.67153610229492,1.0,-0.01889802107220906,-0.01889802107220906
2017-07-28,34.78348922729492,35.12365531921387,34.6680460357666,1.0,-0.007040342443929148,-0.007040342443929148
2017-07-31,34.604339599609375,35.10434341430664,34.650317153930665,1.0,-0.005150421411574957,-0.005150421411574957
2017-08-01,34.911460876464844,35.10364532470703,34.63631088256836,1.0,0.008875224333393605,0.008875224333393605
2017-08-02,36.561058044433594,35.24603500366211,34.650968856811524,1.0,0.04725087769331382,0.04725087769331382
2017-08-03,36.19578552246094,35.36771926879883,34.65920532226563,1.0,-0.009990753591669344,-0.009990753591669344
2017-08-04,36.38656234741211,35.51010971069336,34.67339797973633,1.0,0.0052706916619555955,0.0052706916619555955
2017-08-07,36.94960403442383,35.666460037231445,34.69638519287109,1.0,0.01547389065325544,0.01547389065325544
2017-08-08,37.24509811401367,35.83723754882813,34.726492156982424,1.0,0.007997219112674259,0.007997219112674259
2017-08-09,37.47311019897461,36.014062118530276,34.76088027954101,1.0,0.006121935409136414,0.006121935409136414
2017-08-10,36.27952194213867,36.13900299072266,34.775630950927734,1.0,-0.03185185992030626,-0.03185185992030626
2017-08-11,36.784034729003906,36.339057540893556,34.79851753234863,1.0,0.013906268877243555,0.013906268877243555
2017-08-14,37.33762741088867,36.612386322021486,34.821913146972655,1.0,0.015049808591232727,0.015049808591232727
2017-08-15,37.74640655517578,36.89588088989258,34.86055717468262,1.0,0.0109481821056443,0.0109481821056443
2017-08-16,37.59457015991211,36.99923210144043,34.89374496459961,1.0,-0.004022539073798348,-0.004022539073798348
2017-08-17,36.87281036376953,37.06693458557129,34.90821624755859,1.0,-0.019198511728489076,-0.019198511728489076
2017-08-18,36.788719177246094,37.10715026855469,34.92277404785156,1.0,-0.002280574376995803,-0.002280574376995803
2017-08-21,36.72099304199219,37.084289169311525,34.96394386291504,1.0,-0.0018409484420375266,-0.0018409484420375266
2017-08-22,37.3212776184082,37.09190711975098,35.03368507385254,1.0,0.016347177096478926,0.016347177096478926
2017-08-23,37.36799240112305,37.08139533996582,35.098916091918944,1.0,0.0012516930206001309,0.0012516930206001309
2017-08-24,37.20215606689453,37.173658752441405,35.167484741210934,1.0,-0.004437924640113389,-0.004437924640113389
2017-08-25,37.339962005615234,37.22925148010254,35.242857666015624,1.0,0.0037042460246903275,0.0037042460246903275
2017-08-28,37.716033935546875,37.26709213256836,35.33515190124512,1.0,0.010071567021816552,0.010071567021816552
2017-08-29,38.0523796081543,37.29768943786621,35.41523391723633,1.0,0.008917843089817135,0.008917843089817135
2017-08-30,38.1551628112793,37.35374870300293,35.50356079101562,1.0,0.002701097912493511,0.002701097912493511
2017-08-31,38.30698776245117,37.49716644287109,35.590922088623046,1.0,0.003979145677422968,0.003979145677422968
2017-09-01,38.318660736083984,37.65016059875488,35.6796337890625,1.0,0.00030472178353457835,0.00030472178353457835
2017-09-05,37.858516693115234,37.763912963867185,35.75611793518066,1.0,-0.012008354001147081,-0.012008354001147081
2017-09-06,37.81879425048828,37.8136646270752,35.83394813537598,1.0,-0.001049233992682419,-0.001049233992682419
2017-09-07,37.666969299316406,37.843562316894534,35.91846755981445,1.0,-0.004014537062347334,-0.004014537062347334
2017-09-08,37.05266571044922,37.82861328125,35.980928649902346,1.0,-0.01630881380409699,-0.01630881380409699
2017-09-11,37.723045349121094,37.86692161560059,36.06680198669434,1.0,0.018092615627458564,0.018092615627458564
2017-09-12,37.573551177978516,37.85267333984375,36.148103103637695,1.0,-0.003962940153930616,-0.003962940153930616
2017-09-13,37.29092788696289,37.77652816772461,36.22617172241211,1.0,-0.007521867967094531,-0.007521867967094531
2017-09-14,36.97091293334961,37.65810317993164,36.29509452819824,1.0,-0.008581576585686368,-0.008581576585686368
2017-09-15,37.34463882446289,37.561868286132814,36.37782020568848,1.0,0.010108646540241795,0.010108646540241795
2017-09-18,37.06201934814453,37.43620414733887,36.44814636230469,1.0,-0.007567872798202813,-0.007567872798202813
2017-09-19,37.07602310180664,37.357954788208005,36.51465759277344,1.0,0.0003778464829604644,0.0003778464829604644
2017-09-20,36.454708099365234,37.2215461730957,36.56655532836914,1.0,-0.01675786533888346,-0.01675786533888346
2017-09-21,35.82871627807617,37.03772087097168,36.60495613098144,1.0,-0.01717176885857341,-0.01717176885857341
2017-09-22,35.47834014892578,36.88028831481934,36.62690315246582,1.0,-0.009779198518613641,-0.009779198518613641
2017-09-25,35.165348052978516,36.62451858520508,36.636680908203125,1.0,-0.008822061422079863,-0.008822061422079863
2017-09-26,35.77031326293945,36.44419479370117,36.65613800048828,0.0,0.01720344724157208,-0.00025
2017-09-27,36.0249137878418,36.31759338378906,36.6782674407959,0.0,0.007117648733765192,0.0
2017-09-28,35.803016662597656,36.20080375671387,36.691584548950196,0.0,-0.006159546322607179,-0.0
2017-09-29,35.99922561645508,36.06626243591309,36.711990203857425,0.0,0.0054802352468359405,0.0
2017-10-02,35.92681884765625,35.952742385864255,36.73127342224121,0.0,-0.0020113423985912426,-0.0
2017-10-03,36.083309173583984,35.853470993041995,36.74521759033203,0.0,0.00435580802718194,0.0
2017-10-04,35.8497314453125,35.792973327636716,36.751465759277345,0.0,-0.006473290106176921,-0.0
2017-10-05,36.29588317871094,35.83969001770019,36.7632861328125,0.0,0.012445050922599732,0.0
2017-10-06,36.27485275268555,35.919341278076175,36.788180923461915,0.0,-0.0005794162914246614,-0.0
2017-10-09,36.40098190307617,36.042904663085935,36.82053077697754,0.0,0.003477041002772463,0.0
2017-10-10,36.41499710083008,36.107373046875,36.85674392700195,0.0,0.0003850225192063572,0.0
2017-10-11,36.56681823730469,36.16156349182129,36.88985107421875,0.0,0.004169192600900873,0.0
2017-10-12,36.43834686279297,36.22509651184082,36.88739685058594,0.0,-0.003513332050877116,-0.0
2017-10-13,36.669593811035156,36.29213333129883,36.896873016357425,0.0,0.006346252455220913,0.0
2017-10-16,37.34463882446289,36.433915328979495,36.91603454589844,0.0,0.01840884894734196,0.0
2017-10-17,37.482452392578125,36.573829650878906,36.92669151306152,0.0,0.003690317337463611,0.0
2017-10-18,37.31660079956055,36.72051658630371,36.92812156677246,0.0,-0.004424779661706957,-0.0
2017-10-19,36.433677673339844,36.734296035766604,36.90733291625977,0.0,-0.023660330986821854,-0.0
2017-10-20,36.49675369262695,36.756486129760745,36.911677551269534,0.0,0.0017312558960598246,0.0
2017-10-23,36.47806167602539,36.764194107055665,36.90555809020996,0.0,-0.0005121555949602064,-0.0
2017-10-24,36.695281982421875,36.792222595214845,36.89271118164063,0.0,0.005954820415780215,0.0
2017-10-25,36.534122467041016,36.78895301818848,36.86846549987793,0.0,-0.004391832046911626,-0.0
2017-10-26,36.7677116394043,36.82188949584961,36.851928329467775,0.0,0.006393726100141439,0.0
2017-10-27,38.0850830078125,36.96343841552734,36.87617378234863,0.0,0.03582957191701763,0.0
2017-10-30,38.94232177734375,37.12320671081543,36.91924583435058,1.0,0.02250851781931007,0.02225851781931007
2017-10-31,39.48421859741211,37.32338333129883,36.97451034545898,1.0,0.013915370099572,0.013915370099572
2017-11-01,38.98204040527344,37.48992729187012,37.00772560119629,1.0,-0.012718453346106884,-0.012718453346106884
2017-11-02,39.267005920410156,37.77326011657715,37.04570587158203,1.0,0.0073101744335108965,0.0073101744335108965
2017-11-03,40.29241180419922,38.152825927734376,37.10751098632812,1.0,0.02611367634872508,0.02611367634872508
2017-11-06,40.701175689697266,38.575137329101565,37.17473526000977,1.0,0.010144934671184158,0.010144934671184158
2017-11-07,40.83198165893555,38.98880729675293,37.23705421447754,1.0,0.003213813041557767,0.003213813041557767
2017-11-08,41.1660041809082,39.45199546813965,37.299326705932614,1.0,0.008180414185201768,0.008180414185201768
2017-11-09,41.0818977355957,39.883414077758786,37.35786140441895,1.0,-0.0020431044252652297,-0.0020431044252652297
2017-11-10,40.94594192504883,40.16949996948242,37.4106404876709,1.0,-0.003309384863909859,-0.003309384863909859
2017-11-13,40.7818603515625,40.3534538269043,37.459904479980466,1.0,-0.004007273145326007,-0.004007273145326007
2017-11-14,40.165340423583984,40.421566009521484,37.50604095458984,1.0,-0.015117503778978358,-0.015117503778978358
2017-11-15,39.63554763793945,40.48691673278809,37.542376022338864,1.0,-0.013190297407101093,-0.013190297407101093
2017-11-16,40.109073638916016,40.57112350463867,37.59121810913086,1.0,0.011947002859708178,0.011947002859708178
2017-11-17,39.88636779785156,40.53051910400391,37.6478921508789,1.0,-0.005552505227853777,-0.005552505227853777
2017-11-20,39.846519470214844,40.44505348205566,37.69036163330078,1.0,-0.000999046286658034,-0.000999046286658034
2017-11-21,40.5872917175293,40.420584487915036,37.750636444091796,1.0,0.01859063870981692,0.01859063870981692
2017-11-22,41.01393127441406,40.40537719726562,37.82509651184082,1.0,0.010511653742604876,0.010511653742604876
2017-11-24,41.01626968383789,40.39881439208985,37.906003646850586,1.0,5.7015003223748195e-05,5.7015003223748195e-05
2017-11-27,40.809993743896484,40.38521957397461,37.975310745239256,1.0,-0.005029124821233744,-0.005029124821233744
2017-11-28,40.57087707519531,40.36412124633789,38.04548789978028,1.0,-0.005859267467712703,-0.005859267467712703
2017-11-29,39.72931671142578,40.32051887512207,38.098553771972654,1.0,-0.02074296698614031,-0.02074296698614031
2017-11-30,40.28488540649414,40.38545265197754,38.17515731811523,1.0,0.013983847220523149,0.013983847220523149
2017-12-01,40.097347259521484,40.38428001403808,38.26052993774414,1.0,-0.0046552980126493,-0.0046552980126493
2017-12-04,39.80434036254883,40.376077270507814,38.3470499420166,1.0,-0.00730738856803248,-0.00730738856803248
2017-12-05,39.766815185546875,40.368106842041016,38.43907928466797,1.0,-0.0009427408332901566,-0.0009427408332901566
2017-12-06,39.61913299560547,40.271290969848636,38.51605567932129,1.0,-0.003713704234355686,-0.003713704234355686
2017-12-07,39.69180679321289,40.139078521728514,38.58939353942871,1.0,0.0018343106502478612,0.0018343106502478612
2017-12-08,39.703529357910156,40.007804489135744,38.66740379333496,1.0,0.00029533965934924744,0.00029533965934924744
2017-12-11,40.47710418701172,39.97451553344727,38.7569613647461,1.0,0.01948377994631456,0.01948377994631456
2017-12-12,40.249725341796875,39.94240036010742,38.843419494628904,1.0,-0.00561746819051856,-0.00561746819051856
2017-12-13,40.383338928222656,40.00780258178711,38.92942008972168,1.0,0.003319614861744924,0.003319614861744924
2017-12-14,40.371612548828125,40.01647529602051,39.01985771179199,1.0,-0.0002903766678474806,-0.0002903766678474806
2017-12-15,40.7818603515625,40.08492660522461,39.10957725524902,1.0,0.010161788861869026,0.010161788861869026
2017-12-18,41.35617446899414,40.24011001586914,39.21120368957519,1.0,0.014082587515153344,0.014082587515153344
2017-12-19,40.91547393798828,40.354975891113284,39.30149353027344,1.0,-0.010656220906898994,-0.010656220906898994
2017-12-20,40.87093734741211,40.480156326293944,39.39061233520508,1.0,-0.0010885023754990675,-0.0010885023754990675
2017-12-21,41.025657653808594,40.61354141235351,39.479789123535156,1.0,0.0037855825297405943,0.0037855825297405943
2017-12-22,41.025657653808594,40.74575424194336,39.57153533935547,1.0,0.0,0.0
2017-12-26,39.984832763671875,40.696527099609376,39.63784011840821,1.0,-0.025370096414288557,-0.025370096414288557
2017-12-27,39.99187469482422,40.67074203491211,39.69078483581543,1.0,0.00017611505827641594,0.00017611505827641594
2017-12-28,40.1043701171875,40.642845153808594,39.74322319030762,1.0,0.0028129569624262274,0.0028129569624262274
2017-12-29,39.67070007324219,40.57275390625,39.79030517578125,1.0,-0.010813535848539724,-0.010813535848539724
2018-01-02,40.3809928894043,40.53266716003418,39.86925148010254,1.0,0.017904720986791967,0.017904720986791967
2018-01-03,40.37396240234375,40.43444595336914,39.94679565429688,1.0,-0.0001741038681193352,-0.0001741038681193352
2018-01-04,40.561500549316406,40.39904861450195,40.02846443176269,1.0,0.004645027037568417,0.004645027037568417
2018-01-05,41.023311614990234,40.414286041259764,40.11502502441406,1.0,0.011385453186386396,0.011385453186386396
2018-01-08,40.87093734741211,40.398814010620114,40.20176132202148,1.0,-0.0037143336697967877,-0.0037143336697967877
2018-01-09,40.86625289916992,40.38287353515625,40.283732147216796,1.0,-0.00011461563023051902,-0.00011461563023051902
2018-01-10,40.856868743896484,40.47007713317871,40.33916786193848,1.0,-0.00022963092056893508,-0.00022963092056893508
2018-01-11,41.08894729614258,40.57978439331055,40.382100372314454,1.0,0.005680282395130076,0.005680282395130076
2018-01-12,41.51323699951172,40.72067108154297,40.42268074035645,1.0,0.010326127372189298,0.010326127372189298
2018-01-16,41.30226135253906,40.883827209472656,40.469085159301756,1.0,-0.0050821295138978595,-0.0050821295138978595
2018-01-17,41.98442077636719,41.04416999816895,40.5234334564209,1.0,0.016516272995453996,0.016516272995453996
2018-01-18,42.02192687988281,41.208966445922854,40.55802375793457,1.0,0.0008933338324565998,0.0008933338324565998
2018-01-19,41.83439254760742,41.336255645751955,40.580688095092775,1.0,-0.0044627732757578364,-0.0044627732757578364
2018-01-22,41.49214553833008,41.383139038085936,40.593891372680666,1.0,-0.0081809962673145,-0.0081809962673145
2018-01-23,41.50152587890625,41.44619789123535,40.600601806640626,1.0,0.0002260750909472975,0.0002260750909472975
2018-01-24,40.8404655456543,41.44361915588379,40.595773162841795,1.0,-0.015928578992030373,-0.015928578992030373
2018-01-25,40.111419677734375,41.36907424926758,40.57908271789551,1.0,-0.017851066538527638,-0.017851066538527638
2018-01-26,40.20518112182617,41.280697631835935,40.56754913330078,1.0,0.0023375249453920777,0.0023375249453920777
2018-01-29,39.37299728393555,41.06667366027832,40.55170227050781,1.0,-0.020698422806976424,-0.020698422806976424
2018-01-30,39.14091873168945,40.85053939819336,40.54180969238281,1.0,-0.005894358272307221,-0.005894358272307221
2018-01-31,39.248741149902344,40.576971435546874,40.524603042602536,1.0,0.0027547237445295636,0.0027547237445295636
2018-02-01,39.330806732177734,40.30785942077637,40.513491821289065,1.0,0.002090909921466322,0.002090909921466322
2018-02-02,37.624229431152344,39.88684310913086,40.46904602050781,0.0,-0.043390345706516786,-0.00025
2018-02-05,36.6842155456543,39.40605010986328,40.39098449707031,0.0,-0.024984269437814177,-0.0
2018-02-06,38.21730422973633,39.077627944946286,40.335051956176756,0.0,0.04179150790819208,0.0
2018-02-07,37.39918518066406,38.733499908447264,40.26271026611328,0.0,-0.021407031855368297,-0.0
2018-02-08,36.370086669921875,38.35936660766602,40.17391212463379,0.0,-0.027516602454596972,-0.0
2018-02-09,36.81494140625,38.020342636108396,40.09879341125488,0.0,0.012231335612846284,0.0
2018-02-12,38.29780960083008,37.912823867797854,40.07016326904297,0.0,0.04027897744605213,0.0
2018-02-13,38.68146514892578,37.866878509521484,40.0380948638916,0.0,0.010017689055704881,0.0
2018-02-14,39.3946533203125,37.8814697265625,40.02404098510742,0.0,0.018437465298713596,0.0
2018-02-15,40.71745300292969,38.020134353637694,40.042303237915036,0.0,0.0335781526457839,0.0
2018-02-16,40.58563995361328,38.316275405883786,40.058679733276364,0.0,-0.003237261655509749,-0.0
2018-02-20,40.449134826660156,38.69276733398438,40.07527976989746,0.0,-0.0033633848599933236,-0.0
2018-02-21,40.26554489135742,38.89759140014648,40.08675453186035,0.0,-0.004538785219745378,-0.0
